image_name,points
hcgnagpur_icu_mon--4_2022_5_18_11_30_45.jpeg,"[310.3, 247.2, 602.5, 255.10000610351562, 607.5999755859375, 475.29998779296875, 315, 467.5]"
medicakolkata_ccu1_mon--10_2022_5_18_17_1_56.jpeg,"[340.8999938964844, 172.1999969482422, 836.7999877929688, 167.10000610351562, 857.5999755859375, 582.7000122070312, 359, 582.7000122070312]"
medicakolkata_ccu2_mon--1_2022_5_30_15_6_6.jpeg,"[448.6, 218.8, 906.7999877929688, 183.89999389648438, 867.9000244140625, 502.3999938964844, 410.79998779296875, 540]"
medicakolkata_ccu1_mon--8_2022_6_20_7_0_48.jpeg,"[609.6, 55.2, 1110.6, 29.4, 1129.5, 454.5, 633.5, 488.20001220703125]"
medicakolkata_ccu3_mon--1_2022_6_8_0_2_35.jpeg,"[500.20001220703125, 151.5, 901.8, 126, 853.7000122070312, 471.3999938964844, 454.79998779296875, 506.29998779296875]"
kamalnayanbajaj_micu_mon--19_2022_6_20_17_46_57.jpeg,"[417.2, 168.5, 992.2000122070312, 181.3000030517578, 987.5, 617.8, 417.29998779296875, 597]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_20_7_8_48.jpeg,"[369.3999938964844, 130.8000030517578, 957.5, 181.3, 937.9000244140625, 567.2000122070312, 355.1000061035156, 508.8999938964844]"
medicakolkata_ccu3_mon--10_2022_5_30_3_4_2.jpeg,"[261.8999938964844, 176.10000610351562, 810.4, 166, 812.2000122070312, 571.0999755859375, 265.79998779296875, 587.9000244140625]"
medicakolkata_ccu2_mon--5_2022_5_18_6_6_27.jpeg,"[336.3, 169.1, 884.7999877929688, 215, 887.2999877929688, 625.5, 338.29998779296875, 572.4000244140625]"
medicakolkata_ccu1_mon--10_2022_5_18_19_1_56.jpeg,"[340.8999938964844, 173.5, 838.0999755859375, 167.10000610351562, 860.2000122070312, 582.7000122070312, 357.70001220703125, 578.9000244140625]"
medicakolkata_ccu3_mon--6_2022_5_30_9_3_39.jpeg,"[399.1000061035156, 172.1999969482422, 931.9, 210.8, 888.5999755859375, 598.2999877929688, 364.20001220703125, 556.7999877929688]"
medicakolkata_mau_mon--5_2022_5_30_9_7_41.jpeg,"[252.1, 263.7, 694.4000244140625, 275.79998779296875, 719, 619, 285.6, 605.1]"
medicakolkata_ccu1_mon--3_2022_5_30_20_0_24.jpeg,"[329.20001220703125, 132.10000610351562, 735.7999877929688, 165.8000030517578, 732, 563.2999877929688, 318.8999938964844, 511.5]"
medicakolkata_ccu1_mon--8_2022_6_20_17_1_1.jpeg,"[276.1000061035156, 50.5, 834.2999877929688, 40.099998474121094, 844.5, 470.2, 283.8999938964844, 483]"
medicakolkata_ccu2_mon--8_2022_6_8_14_7_26.jpeg,"[342.7, 204, 825.2000122070312, 173.5, 836.7999877929688, 530.9000244140625, 354.5, 563.5]"
medicakolkata_ccu1_mon--7_2022_6_8_4_1_15.jpeg,"[466.5, 198.10000610351562, 851.7, 189.2, 858.9000244140625, 474, 469.1000061035156, 476.6000061035156]"
medicakolkata_mau_mon--6_2022_5_18_15_8_53.jpeg,"[263.20001220703125, 86.80000305175781, 860.2000122070312, 63.5, 877, 499.8999938964844, 282.6000061035156, 524.5]"
medicakolkata_ccu1_mon--10_2022_6_8_7_1_39.jpeg,"[291.4, 182.7, 741, 186.5, 760.4000244140625, 603.5, 312.3999938964844, 589.2000122070312]"
kamalnayanbajaj_micu_mon--22_2022_6_20_9_47_53.jpeg,"[514.7, 168.3, 1015.5999755859375, 120.4000015258789, 1000, 520.5999755859375, 506.9, 584.9]"
medicakolkata_ccu2_mon--5_2022_6_20_14_4_22.jpeg,"[225.60000610351562, 172.1999969482422, 770.7999877929688, 220.10000610351562, 773.4000244140625, 630.7000122070312, 233.39999389648438, 577.5999755859375]"
medicakolkata_rcu_mon--8_2022_5_30_9_5_28.jpeg,"[507.1, 196.5, 914.6, 197.8, 908.0999755859375, 502.3999938964844, 502.70001220703125, 501.20001220703125]"
medicakolkata_ccu3_mon--5_2022_6_20_2_1_47.jpeg,"[436.1, 195.6, 979.8, 186.7, 975.4000244140625, 519.2999877929688, 436.70001220703125, 528.2999877929688]"
medicakolkata_rcu_mon--2_2022_5_30_0_4_18.jpeg,"[536.7, 276.3, 784.7, 283.4, 785, 467.5, 535.0999755859375, 461]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_8_2_8_52.jpeg,"[416.6, 120, 988.4000244140625, 155.39999389648438, 976.7000122070312, 543.9000244140625, 410.7, 496.6]"
kamalnayanbajaj_micu_mon--15_2022_6_20_14_46_34.jpeg,"[500.9, 184.3, 790.2000122070312, 227.89999389648438, 782.5, 493.3999938964844, 492.3999938964844, 437.70001220703125]"
medicakolkata_rcu_mon--9_2022_5_18_20_5_50.jpeg,"[559.7000122070312, 190.39999389648438, 864, 209.8000030517578, 880.9000244140625, 458.3999938964844, 583.9, 435.2]"
medicakolkata_ccu2_mon--5_2022_6_20_8_4_9.jpeg,"[236.7, 177.3, 773.4000244140625, 221.39999389648438, 779.9, 630.7, 241.2, 578.9]"
medicakolkata_ccu2_mon--4_2022_6_20_18_4_38.jpeg,"[305.6, 141.6, 799.2999877929688, 148.89999389648438, 788.9000244140625, 503.70001220703125, 294.29998779296875, 501.20001220703125]"
spsludhiana_micuiithirdfloor_mon--MII03_2022_5_18_9_8_24.jpeg,"[661.2, 44.3, 1110.0999755859375, 40.099998474121094, 1098.4000244140625, 335.3999938964844, 649.0999755859375, 345.79998779296875]"
medicakolkata_ccu2_mon--7_2022_5_18_20_7_6.jpeg,"[518.2999877929688, 169.60000610351562, 922.2999877929688, 169.60000610351562, 901.5999755859375, 486.8999938964844, 502.70001220703125, 486.8999938964844]"
medicakolkata_rcu_mon--9_2022_5_30_17_5_52.jpeg,"[635.8, 197.5, 976.7000122070312, 203.3000030517578, 978.5, 449.5, 644.6, 444.4]"
medicakolkata_ccu3_mon--2_2022_6_8_16_2_30.jpeg,"[369.2, 194.8, 921.6, 198.7, 907.5, 564.9, 359.7, 564.3]"
medicakolkata_ccu1_mon--3_2022_6_8_1_0_26.jpeg,"[518, 185.4, 1053.0999755859375, 203.3000030517578, 1038.9000244140625, 593.0999755859375, 504.4, 572.2]"
medicakolkata_mau_mon--2_2022_5_18_20_8_48.jpeg,"[689.2000122070312, 178.6999969482422, 1043.7, 166.9, 1023.2999877929688, 477.79998779296875, 665.9000244140625, 498.6000061035156]"
medicakolkata_ccu2_mon--8_2022_6_8_10_7_32.jpeg,"[338.3, 205.9, 823.9, 173.5, 836.7999877929688, 530.9000244140625, 356.4, 563.3]"
medicakolkata_ccu3_mon--3_2022_5_30_17_3_2.jpeg,"[369.2, 255.4, 878, 235.2, 914.5, 572.4000244140625, 410.79998779296875, 590.5]"
medicakolkata_ccu3_mon--6_2022_5_30_14_3_38.jpeg,"[357.70001220703125, 167.10000610351562, 888.5999755859375, 212.39999389648438, 857.7, 593.2, 325.29998779296875, 547.7999877929688]"
medicasiliguri_icu_mon--6_2022_6_8_3_15_38.jpeg,"[405.8, 120.8, 728.0999755859375, 80.30000305175781, 752.7000122070312, 317.29998779296875, 434.1000061035156, 361.29998779296875]"
medicakolkata_ccu1_mon--7_2022_6_8_15_1_16.jpeg,"[467.1, 191.4, 854.1, 193, 853.4, 476.4, 466.4, 476.7]"
medicakolkata_ccu2_mon--4_2022_5_18_2_5_27.jpeg,"[214.8, 165.7, 689.2000122070312, 191.6999969482422, 709.9000244140625, 537.4000244140625, 236, 506.29998779296875]"
kamalnayanbajaj_micu_mon--16_2022_6_20_2_46_47.jpeg,"[330.5, 106.19999694824219, 838.2, 44.1, 852.4000244140625, 426, 348.6000061035156, 494.70001220703125]"
medicakolkata_ccu1_mon--11_2022_6_8_21_2_5.jpeg,"[449.7, 164.3, 897.8, 177.3, 921.7, 624.8, 475.4, 604]"
medicakolkata_ccu1_mon--12_2022_5_30_15_2_13.jpeg,"[648.4, 179.7, 1180, 178.6999969482422, 1156.699951171875, 575, 625.7999877929688, 590.5]"
medicakolkata_rcu_mon--9_2022_5_30_4_5_38.jpeg,"[524.7999877929688, 177.39999389648438, 764.1, 201.7, 794.0999755859375, 455.79998779296875, 557.0999755859375, 418.29998779296875]"
medicakolkata_ccu2_mon--5_2022_6_20_18_4_49.jpeg,"[225.4, 169.7, 766.9000244140625, 215, 772.0999755859375, 629.4000244140625, 236, 572.4000244140625]"
medicakolkata_ccu3_mon--3_2022_6_8_19_2_57.jpeg,"[331.79998779296875, 203.3000030517578, 812.2000122070312, 189.10000610351562, 861.5, 545.2000122070312, 378.3999938964844, 556.7999877929688]"
hcgnagpur_icu_mon--2_2022_5_18_9_30_14.jpeg,"[426.29998779296875, 148.89999389648438, 924.9000244140625, 123, 899, 521.9000244140625, 412.1000061035156, 556.7999877929688]"
medicakolkata_mau_mon--1_2022_6_8_8_9_5.jpeg,"[406.8999938964844, 226.60000610351562, 877.1, 234.8, 849.7999877929688, 597, 381, 598.2999877929688]"
medicakolkata_ccu2_mon--5_2022_6_8_4_6_38.jpeg,"[225.60000610351562, 151.5, 739.7000122070312, 203.3000030517578, 752.7000122070312, 617.7000122070312, 238.60000610351562, 553]"
medicakolkata_rcu_mon--4_2022_5_30_10_4_52.jpeg,"[557.1, 275.8, 759.8, 287.4, 776, 464.8999938964844, 581.7000122070312, 451.8999938964844]"
medicakolkata_ccu2_mon--3_2022_6_8_10_6_32.jpeg,"[348.6, 110.1, 760.7, 153.4, 769.5, 520.6, 362.8999938964844, 471.3999938964844]"
medicakolkata_ccu3_mon--6_2022_6_8_20_3_22.jpeg,"[304.7, 157.2, 827.7999877929688, 205.89999389648438, 804.5, 593.0999755859375, 276.1000061035156, 537.4000244140625]"
medicakolkata_ccu2_mon--8_2022_5_30_1_6_33.jpeg,"[338.2, 193, 825.2, 168.3, 844.6, 523.2, 362.8999938964844, 555.5]"
medicakolkata_ccu1_mon--3_2022_6_20_19_0_25.jpeg,"[460, 142.39999389648438, 984.5, 168.3000030517578, 974.0999755859375, 568.5, 451, 541.9]"
medicakolkata_ccu1_mon--4_2022_6_8_23_0_51.jpeg,"[381, 148.7, 875.7000122070312, 167.10000610351562, 864, 549.0999755859375, 366.79998779296875, 525.7999877929688]"
medicakolkata_ccu2_mon--8_2022_6_8_4_7_14.jpeg,"[422.8, 206, 875.7000122070312, 160.60000610351562, 893.7999877929688, 515.4000244140625, 436.70001220703125, 568.5]"
medicakolkata_ccu3_mon--5_2022_5_18_5_3_0.jpeg,"[372.7, 187.4, 920.8, 202.1, 913.5, 530, 365.6, 518.6]"
medicakolkata_rcu_mon--2_2022_5_30_18_4_40.jpeg,"[504.2, 273.8, 755.3, 280.2, 756.5999755859375, 466.20001220703125, 504, 463.6000061035156]"
medicakolkata_ccu2_mon--5_2022_5_18_4_6_3.jpeg,"[337.3, 167.8, 884.8, 215, 886.0999755859375, 622.9000244140625, 337, 576.2999877929688]"
medicakolkata_ccu2_mon--7_2022_5_30_23_6_52.jpeg,"[373.20001220703125, 167.10000610351562, 804.5, 177.39999389648438, 790.2000122070312, 486.8999938964844, 361.6000061035156, 479.1000061035156]"
hcgnagpur_icu_mon--4_2022_5_18_20_30_14.jpeg,"[373.20001220703125, 253.8000030517578, 673.7000122070312, 249.89999389648438, 668.5, 470.1000061035156, 369.3999938964844, 475.29998779296875]"
medicakolkata_ccu3_mon--8_2022_6_20_21_3_11.jpeg,"[362.8999938964844, 170.89999389648438, 972.7999877929688, 194.1999969482422, 940.3, 609.8, 327.4, 593.5]"
medicakolkata_ccu2_mon--8_2022_6_20_20_5_36.jpeg,"[348.6000061035156, 158, 832.3, 121, 846.4, 475.3, 362.8999938964844, 511.5]"
kamalnayanbajaj_micu_mon--13_2022_6_20_6_46_12.jpeg,"[457.5, 180.9, 921, 225.3, 902.9000244140625, 564.5999755859375, 447.1000061035156, 515.4000244140625]"
medicakolkata_ccu2_mon--5_2022_6_8_9_6_49.jpeg,"[245, 156.6999969482422, 757.9000244140625, 211.10000610351562, 772.8, 614.7, 258.1, 563]"
medicasiliguri_icu_mon--6_2022_6_8_15_15_38.jpeg,"[362.5, 100.1, 681.4000244140625, 60.900001525878906, 704.8, 297.8, 388.8, 340.6]"
medicakolkata_ccu2_mon--3_2022_5_30_3_6_5.jpeg,"[373.2, 133.4, 853.7, 158, 857.6, 524.9, 379.70001220703125, 499.8999938964844]"
medicakolkata_ccu3_mon--5_2022_5_18_23_3_26.jpeg,"[421.5, 196.4, 963.7999877929688, 202, 954.7000122070312, 532.2000122070312, 410.79998779296875, 521.9000244140625]"
medicakolkata_ccu3_mon--5_2022_6_20_17_2_15.jpeg,"[496.29998779296875, 196.8000030517578, 1028.5, 181.3000030517578, 1022, 512.7999877929688, 493.70001220703125, 530.9000244140625]"
spsludhiana_micuiithirdfloor_mon--MII07_2022_6_20_21_8_59.jpeg,"[418.6000061035156, 93.19999694824219, 987.0999755859375, 97.0999984741211, 981.2, 473.3, 416.1, 472.3]"
hcgnagpur_icu_mon--4_2022_5_18_19_30_14.jpeg,"[376.9, 252.8, 669.8, 251.2, 668.6, 471.3, 370.7, 475.3]"
hcgnagpur_icu_mon--5_2022_5_18_23_30_26.jpeg,"[349.8999938964844, 178.6999969482422, 640.9, 179.8, 636.6, 413.1, 346.1000061035156, 414.3999938964844]"
medicakolkata_ccu3_mon--6_2022_5_18_8_3_26.jpeg,"[299.3999938964844, 136, 826.5, 183.89999389648438, 796, 573.4, 273.5, 527.0999755859375]"
medicakolkata_rcu_mon--4_2022_5_18_3_4_21.jpeg,"[565.1, 275.1, 766.9, 284.9, 782.5, 464.9, 586.9, 453.2]"
medicakolkata_mau_mon--5_2022_5_30_17_7_52.jpeg,"[276.8, 261.5, 731.8, 277.4, 763, 620.3, 311.9, 602.6]"
medicakolkata_ccu2_mon--6_2022_6_8_14_7_14.jpeg,"[519.3, 196.7, 958.5999755859375, 196.8000030517578, 926.2000122070312, 516.7000122070312, 491.1000061035156, 518]"
medicakolkata_ccu1_mon--3_2022_6_20_16_0_25.jpeg,"[453.5, 141.1999969482422, 983.2000122070312, 164.5, 971.5, 572.4000244140625, 445.5, 541.6]"
medicakolkata_rcu_mon--4_2022_5_18_7_4_46.jpeg,"[597.7, 280.6, 826.6, 287.5, 840.7, 461, 610.6, 454.9]"
medicakolkata_ccu3_mon--5_2022_5_18_7_3_13.jpeg,"[377.1000061035156, 195.5, 916.7, 205.4, 910.2, 537.1, 373.2, 524.5]"
medicakolkata_ccu2_mon--4_2022_5_18_19_6_58.jpeg,"[551.2, 186.2, 1002.5999755859375, 169.60000610351562, 961.2000122070312, 511.5, 509.20001220703125, 532.2000122070312]"
medicakolkata_rcu_mon--10_2022_5_30_18_6_6.jpeg,"[419.4, 170.7, 741, 180, 769.5, 464.8999938964844, 454.79998779296875, 441.6000061035156]"
hcgbhavnagar_micu_mon--404_2022_6_8_6_20_0.jpeg,"[224.3000030517578, 108.80000305175781, 803.2000122070312, 80.30000305175781, 826.5, 536.0999755859375, 245, 555.5]"
medicakolkata_ccu1_mon--10_2022_5_30_3_1_47.jpeg,"[300.7, 176.9, 772.0999755859375, 174.8000030517578, 794.0999755859375, 589.2000122070312, 325.29998779296875, 578.9000244140625]"
medicakolkata_ccu1_mon--4_2022_6_20_7_0_36.jpeg,"[462.7, 164.3, 967.5999755859375, 181.3000030517578, 959.9000244140625, 562, 453.5, 546.5]"
medicakolkata_ccu3_mon--6_2022_5_30_5_3_37.jpeg,"[400, 170.9, 930.0999755859375, 211.10000610351562, 888.5999755859375, 598.2999877929688, 362.8999938964844, 554.2000122070312]"
medicakolkata_ccu2_mon--8_2022_6_20_3_4_44.jpeg,"[346.1000061035156, 155.39999389648438, 829.3, 122.9, 842, 474, 361.6000061035156, 511.5]"
medicakolkata_ccu2_mon--9_2022_5_30_15_7_16.jpeg,"[391.3999938964844, 155.39999389648438, 882.2000122070312, 134.6999969482422, 915.7999877929688, 498.6000061035156, 423.70001220703125, 512.7999877929688]"
medicakolkata_ccu2_mon--5_2022_5_18_13_6_31.jpeg,"[311.8, 166.2, 849.7999877929688, 216.3000030517578, 855, 628.0999755859375, 320.20001220703125, 576.2999877929688]"
medicakolkata_ccu2_mon--7_2022_5_18_22_7_7.jpeg,"[511.6, 166, 918.9, 169.2, 901.5999755859375, 481.70001220703125, 498.8999938964844, 483]"
medicakolkata_ccu2_mon--2_2022_6_8_8_6_13.jpeg,"[313.7, 82.9, 813.7, 97.3, 817.4, 453.2, 324, 433.8]"
medicakolkata_ccu1_mon--3_2022_6_8_4_0_13.jpeg,"[528.5999755859375, 186.5, 1069.4, 205.7, 1051.800048828125, 597, 518.2999877929688, 573.7000122070312]"
medicakolkata_ccu3_mon--3_2022_6_8_9_2_55.jpeg,"[401.1, 204.5, 902.9000244140625, 185.1999969482422, 931.4000244140625, 538.7000122070312, 433.2, 559.2]"
medicakolkata_ccu2_mon--2_2022_5_18_20_6_18.jpeg,"[236, 85.5, 721.5999755859375, 106.19999694824219, 735.7999877929688, 457.1000061035156, 254.10000610351562, 429.8999938964844]"
medicakolkata_ccu2_mon--6_2022_6_8_23_7_21.jpeg,"[502.2, 192.5, 947.6, 199, 919.9, 512.6, 475, 513.7]"
medicakolkata_ccu3_mon--4_2022_5_18_11_2_47.jpeg,"[381, 144.3, 895.0999755859375, 147.60000610351562, 878.2999877929688, 510.20001220703125, 367.5, 504]"
medicakolkata_ccu2_mon--2_2022_6_8_2_6_0.jpeg,"[311.6, 81.5, 807.8, 97.8, 817.4000244140625, 454.5, 317.6000061035156, 437.70001220703125]"
medicakolkata_ccu3_mon--3_2022_6_8_15_2_55.jpeg,"[360.1, 201.2, 858.5, 190.5, 893.7999877929688, 541.2999877929688, 400.3999938964844, 555.5]"
medicakolkata_ccu3_mon--4_2022_5_18_15_2_49.jpeg,"[381, 143.7, 895.1, 146.3, 878.3, 507.6, 370.70001220703125, 508.8999938964844]"
medicakolkata_ccu1_mon--9_2022_6_8_5_1_27.jpeg,"[190.6999969482422, 182.60000610351562, 759.0999755859375, 160.60000610351562, 772.0999755859375, 584, 199.6999969482422, 615.0999755859375]"
medicakolkata_ccu2_mon--4_2022_6_8_19_6_21.jpeg,"[480.70001220703125, 132.10000610351562, 947.8, 126.4, 928.7999877929688, 477.79998779296875, 461.29998779296875, 490.79998779296875]"
medicakolkata_ccu1_mon--10_2022_5_18_22_1_55.jpeg,"[340.8999938964844, 177.39999389648438, 838.0999755859375, 167.10000610351562, 858.9000244140625, 584, 359, 584]"
kamalnayanbajaj_micu_mon--22_2022_6_20_4_47_45.jpeg,"[515.7000122070312, 168.3000030517578, 1011.7000122070312, 119.0999984741211, 1001.2999877929688, 520.5999755859375, 505.7, 582.3]"
medicakolkata_ccu2_mon--5_2022_5_18_7_6_29.jpeg,"[309.2, 162.7, 847.2, 216.3, 853.7, 628.1, 317.6, 572.4]"
medicakolkata_ccu2_mon--6_2022_6_8_2_7_0.jpeg,"[549.4, 193.1, 979.4, 189.3, 950.7999877929688, 511.5, 514.4000244140625, 519.2999877929688]"
medicakolkata_ccu1_mon--11_2022_6_8_6_1_51.jpeg,"[453.8, 167.6, 923.4, 175.2, 947.5, 623.7, 480.2, 609.2]"
medicakolkata_ccu2_mon--3_2022_6_8_3_6_11.jpeg,"[349.8999938964844, 111.4000015258789, 759.0999755859375, 156.6999969482422, 765.5999755859375, 524.5, 358.5, 470.8]"
kamalnayanbajaj_micu_mon--16_2022_6_20_0_46_51.jpeg,"[326.6000061035156, 97.0999984741211, 838.7, 40.8, 848.5, 424.79998779296875, 346.1000061035156, 490.79998779296875]"
medicakolkata_mau_mon--5_2022_5_30_10_7_39.jpeg,"[252.3, 261.9, 686.5999755859375, 274.5, 725.5, 622.9000244140625, 289.8, 606.2]"
medicakolkata_ccu3_mon--4_2022_5_18_17_2_48.jpeg,"[381, 145, 892.5, 146.3, 875.7000122070312, 507.6000061035156, 369.3999938964844, 506.29998779296875]"
medicakolkata_ccu1_mon--11_2022_6_8_14_1_51.jpeg,"[460.3, 165.6, 923.5999755859375, 170.89999389648438, 956.4, 624.5, 485.9, 608.1]"
medicakolkata_ccu1_mon--9_2022_6_20_14_1_23.jpeg,"[111.7, 164, 685.2999877929688, 163.1999969482422, 690.5, 591.8, 120.7, 593.1]"
medicakolkata_rcu_mon--10_2022_5_30_20_6_6.jpeg,"[425.1, 173.1, 741, 182.60000610351562, 773.4000244140625, 468.79998779296875, 449.6000061035156, 442.8999938964844]"
medicakolkata_ccu1_mon--9_2022_6_20_23_1_34.jpeg,"[408.20001220703125, 180, 880.9000244140625, 143.6999969482422, 886.9, 564.3, 414.70001220703125, 609.9000244140625]"
medicakolkata_ccu1_mon--12_2022_5_30_17_2_13.jpeg,"[650.2, 180.7, 1180, 176.10000610351562, 1158, 577.5999755859375, 623.2000122070312, 586.5999755859375]"
medicakolkata_rcu_mon--8_2022_5_30_13_5_28.jpeg,"[502.4, 196.9, 910.9, 199.3, 913.5, 506, 504.3, 508.1]"
medicakolkata_ccu2_mon--9_2022_5_30_12_7_17.jpeg,"[391.3999938964844, 154.10000610351562, 882.2000122070312, 136, 915.7999877929688, 497.29998779296875, 423.70001220703125, 511.5]"
medicakolkata_ccu3_mon--3_2022_5_30_10_3_2.jpeg,"[371.6, 256.7, 880.9000244140625, 235.6999969482422, 910.7000122070312, 567.2000122070312, 410.79998779296875, 586.5999755859375]"
medicakolkata_ccu2_mon--3_2022_5_30_21_6_19.jpeg,"[346.1000061035156, 110.0999984741211, 735.7999877929688, 158, 748.7, 517, 353.79998779296875, 467.5]"
medicakolkata_ccu2_mon--2_2022_5_18_22_6_19.jpeg,"[236, 82.9000015258789, 720.2999877929688, 110.0999984741211, 735.7999877929688, 453.20001220703125, 252.8000030517578, 432.5]"
kamalnayanbajaj_micu_mon--18_2022_6_20_9_47_15.jpeg,"[490.5, 252.7, 838.0999755859375, 216.3000030517578, 838.0999755859375, 488.20001220703125, 496.29998779296875, 530.9000244140625]"
medicakolkata_ccu2_mon--4_2022_5_30_6_6_15.jpeg,"[359.4, 172.5, 852.4000244140625, 180, 833, 524.5, 343.5, 518]"
medicakolkata_mau_mon--2_2022_5_30_0_8_8.jpeg,"[460.2, 168.7, 885.5, 171.4, 885.4, 485, 459.8, 486.2]"
medicakolkata_mau_mon--8_2022_5_18_7_7_32.jpeg,"[382.4, 217.6, 937.7, 225.5, 939.9, 554.3, 379.70001220703125, 545.2000122070312]"
hcgnagpur_icu_mon--4_2022_5_18_10_30_40.jpeg,"[311, 244.6, 599.9, 253.8, 603.8, 476.6, 316.3, 464.9]"
medicakolkata_ccu2_mon--10_2022_6_8_15_7_53.jpeg,"[417.9, 229.4, 773.4000244140625, 205.89999389648438, 662, 499.8999938964844, 307.20001220703125, 528.2999877929688]"
hcgnagpur_icu_mon--4_2022_6_20_7_30_24.jpeg,"[340.9, 380.7, 636.1, 379.4, 633.5, 595.7000122070312, 339.1, 600.6]"
medicakolkata_ccu2_mon--2_2022_6_8_13_6_13.jpeg,"[309.8, 81.6, 813.1, 93.4, 818.7000122070312, 451.8999938964844, 322.7, 435.1]"
spsludhiana_micuiithirdfloor_mon--MII06_2022_6_20_17_8_37.jpeg,"[374.5, 138.60000610351562, 962.9, 184.3, 940.4000244140625, 577.5999755859375, 359, 515.4000244140625]"
medicakolkata_ccu1_mon--10_2022_6_8_22_1_53.jpeg,"[395.29998779296875, 193, 930.0999755859375, 177.39999389648438, 950.7, 593.4, 414.1, 605]"
medicakolkata_ccu1_mon--11_2022_6_8_23_2_5.jpeg,"[449, 171.2, 893.7999877929688, 177.39999389648438, 921, 625.5, 471.7, 605.7]"
medicakolkata_ccu2_mon--6_2022_6_8_8_7_13.jpeg,"[400, 184.9, 864, 198.10000610351562, 847.2000122070312, 524.5, 392, 510]"
medicakolkata_rcu_mon--4_2022_5_30_13_4_53.jpeg,"[559.2, 273.9, 756.7, 286.5, 777.2999877929688, 464.8999938964844, 580.4000244140625, 451.8999938964844]"
medicakolkata_mau_mon--2_2022_5_30_4_8_26.jpeg,"[464, 172.2, 888.5999755859375, 174.8000030517578, 886.0999755859375, 486.8999938964844, 457.8, 482.7]"
medicakolkata_ccu2_mon--1_2022_6_8_4_5_50.jpeg,"[420, 215.5, 884.7999877929688, 187.8000030517578, 851.0999755859375, 506.29998779296875, 387.5, 537.4000244140625]"
medicakolkata_ccu3_mon--1_2022_5_30_17_2_26.jpeg,"[440.6000061035156, 178.6999969482422, 870.5, 148.89999389648438, 836.7999877929688, 496, 413.4, 533.6]"
medicakolkata_ccu2_mon--8_2022_5_30_12_7_5.jpeg,"[359, 194.1999969482422, 840.7000122070312, 165.8000030517578, 856.2999877929688, 519.2999877929688, 374.5, 555.5]"
kamalnayanbajaj_sicu_mon--1_2022_6_20_12_45_0.jpeg,"[419.5, 283.8, 730.7000122070312, 306.8999938964844, 735.7999877929688, 576.2999877929688, 427.6000061035156, 542.5999755859375]"
medicakolkata_ccu1_mon--3_2022_6_20_17_0_25.jpeg,"[456.1, 139.3, 983.2000122070312, 168.3000030517578, 967.5999755859375, 569.7999877929688, 446.6, 541.8]"
medicakolkata_ccu3_mon--3_2022_5_18_16_3_4.jpeg,"[331.3, 346.6, 834.2999877929688, 327.6000061035156, 882.2000122070312, 617.7000122070312, 381, 637.0999755859375]"
medicakolkata_ccu3_mon--3_2022_5_30_13_3_3.jpeg,"[372, 256.3999938964844, 874.5, 236.3, 910.7000122070312, 568.5, 409.5, 591.7999877929688]"
medicakolkata_ccu1_mon--10_2022_6_20_8_1_22.jpeg,"[339.6000061035156, 181.3000030517578, 849.7999877929688, 173.5, 866.5999755859375, 586.5999755859375, 360, 589.4]"
medicakolkata_ccu1_mon--10_2022_5_18_10_1_54.jpeg,"[339.4, 172.6, 835.5999755859375, 169.60000610351562, 860.2000122070312, 584, 356.3999938964844, 581.4000244140625]"
medicakolkata_mau_mon--1_2022_6_8_13_9_5.jpeg,"[241.1999969482422, 215, 742.1, 233.9, 726.7999877929688, 606, 228.1999969482422, 581.4000244140625]"
